"taxonID","description","type","language"
"alien-plants-belgium:taxon:cdc60a51cd5a6c74a9bbc654e817d374","introduced","origin","en"
"alien-plants-belgium:taxon:cdc60a51cd5a6c74a9bbc654e817d374","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cdc60a51cd5a6c74a9bbc654e817d374","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:ce0be0822aef2a13f461bc9547198035","vagrant","origin","en"
"alien-plants-belgium:taxon:ce0be0822aef2a13f461bc9547198035","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:ce0be0822aef2a13f461bc9547198035","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ce0db2d6c7c4771862d3f13b4d92f252","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:ce0db2d6c7c4771862d3f13b4d92f252","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ce1b8d8bcd9bd2d79022ee8928962667","introduced","origin","en"
"alien-plants-belgium:taxon:ce1b8d8bcd9bd2d79022ee8928962667","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:ce1b8d8bcd9bd2d79022ee8928962667","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ce5f89ad01e3a8a9ffc19f4231e813a1","vagrant","origin","en"
"alien-plants-belgium:taxon:ce5f89ad01e3a8a9ffc19f4231e813a1","pan-American","native range","en"
"alien-plants-belgium:taxon:ce5f89ad01e3a8a9ffc19f4231e813a1","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:ce5f89ad01e3a8a9ffc19f4231e813a1","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:ce78407c9f39315e996e9b250ec27255","vagrant","origin","en"
"alien-plants-belgium:taxon:ce78407c9f39315e996e9b250ec27255","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:ce78407c9f39315e996e9b250ec27255","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ceabfb1d317b0217454691a56853857a","introduced","origin","en"
"alien-plants-belgium:taxon:ceabfb1d317b0217454691a56853857a","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:ceabfb1d317b0217454691a56853857a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ceb29ba74c6e23f4680fca3f5c01fa2b","vagrant","origin","en"
"alien-plants-belgium:taxon:ceb29ba74c6e23f4680fca3f5c01fa2b","pan-American","native range","en"
"alien-plants-belgium:taxon:ceb29ba74c6e23f4680fca3f5c01fa2b","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cedec7c486ceab30436b661602f1cf30","introduced","origin","en"
"alien-plants-belgium:taxon:cedec7c486ceab30436b661602f1cf30","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:cedec7c486ceab30436b661602f1cf30","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cedec7c486ceab30436b661602f1cf30","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cf14f6236c9b27b23f9628a3017068a7","vagrant","origin","en"
"alien-plants-belgium:taxon:cf14f6236c9b27b23f9628a3017068a7","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cf14f6236c9b27b23f9628a3017068a7","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cf14f6236c9b27b23f9628a3017068a7","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cf14f6236c9b27b23f9628a3017068a7","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cf5a6dfe18fccffbf9187788ce7df13e","vagrant","origin","en"
"alien-plants-belgium:taxon:cf5a6dfe18fccffbf9187788ce7df13e","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:cf5a6dfe18fccffbf9187788ce7df13e","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cf5e95831e2fa81a9917157eee0f5952","vagrant","origin","en"
"alien-plants-belgium:taxon:cf5e95831e2fa81a9917157eee0f5952","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:cf5e95831e2fa81a9917157eee0f5952","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cf7bfdb5d14a6e69f1a1139ffc826b8e","introduced","origin","en"
"alien-plants-belgium:taxon:cf7bfdb5d14a6e69f1a1139ffc826b8e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cf7bfdb5d14a6e69f1a1139ffc826b8e","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cf7bfdb5d14a6e69f1a1139ffc826b8e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cf7bfdb5d14a6e69f1a1139ffc826b8e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cfbfd12317bcb12097079cf2be3c6462","introduced","origin","en"
"alien-plants-belgium:taxon:cfbfd12317bcb12097079cf2be3c6462","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:cfbfd12317bcb12097079cf2be3c6462","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cfbfd12317bcb12097079cf2be3c6462","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cfce928a96a498fc38f286133ac1b15f","vagrant","origin","en"
"alien-plants-belgium:taxon:cfce928a96a498fc38f286133ac1b15f","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:cfce928a96a498fc38f286133ac1b15f","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cfdc87251a62a18d41e552d671ad7018","vagrant","origin","en"
"alien-plants-belgium:taxon:cfdc87251a62a18d41e552d671ad7018","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cfdc87251a62a18d41e552d671ad7018","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cfe47d053a9cdb8c69d75c400dfb6b40","vagrant","origin","en"
"alien-plants-belgium:taxon:cfe47d053a9cdb8c69d75c400dfb6b40","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cfe47d053a9cdb8c69d75c400dfb6b40","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cfe47d053a9cdb8c69d75c400dfb6b40","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cfe47d053a9cdb8c69d75c400dfb6b40","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cff08ad36c879d0a080aa4c73d26911d","vagrant","origin","en"
"alien-plants-belgium:taxon:cff08ad36c879d0a080aa4c73d26911d","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cff08ad36c879d0a080aa4c73d26911d","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cff08ad36c879d0a080aa4c73d26911d","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cff9c94d389eba63b67b59a46ee30c5b","vagrant","origin","en"
"alien-plants-belgium:taxon:cff9c94d389eba63b67b59a46ee30c5b","hybrid origin","native range","en"
"alien-plants-belgium:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d03d62a1cb76f079db900772bebf02b6","vagrant","origin","en"
"alien-plants-belgium:taxon:d03d62a1cb76f079db900772bebf02b6","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d03d62a1cb76f079db900772bebf02b6","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d0404f69f33d11cab8e75881043cca6d","vagrant","origin","en"
"alien-plants-belgium:taxon:d0404f69f33d11cab8e75881043cca6d","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d0404f69f33d11cab8e75881043cca6d","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d0404f69f33d11cab8e75881043cca6d","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d0404f69f33d11cab8e75881043cca6d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d05c305a3f3886e17f0e333389216df6","vagrant","origin","en"
"alien-plants-belgium:taxon:d05c305a3f3886e17f0e333389216df6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d05c305a3f3886e17f0e333389216df6","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:d08589e25c3757e8484f5a80f3913f45","vagrant","origin","en"
"alien-plants-belgium:taxon:d08589e25c3757e8484f5a80f3913f45","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d08589e25c3757e8484f5a80f3913f45","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d0cc9b9ccb7ba4d1ba7feca4dc5ca7d8","introduced","origin","en"
"alien-plants-belgium:taxon:d0cc9b9ccb7ba4d1ba7feca4dc5ca7d8","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d0cc9b9ccb7ba4d1ba7feca4dc5ca7d8","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:d0e8ed4598b604725a905662c4cd05fc","vagrant","origin","en"
"alien-plants-belgium:taxon:d0e8ed4598b604725a905662c4cd05fc","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d0e8ed4598b604725a905662c4cd05fc","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d0f5857e5999566c75dfc7f269477302","vagrant","origin","en"
"alien-plants-belgium:taxon:d0f5857e5999566c75dfc7f269477302","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d0f5857e5999566c75dfc7f269477302","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d11157b5d535e7fd4daf2908083b7648","vagrant","origin","en"
"alien-plants-belgium:taxon:d11157b5d535e7fd4daf2908083b7648","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:d11157b5d535e7fd4daf2908083b7648","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d11182f346636877e383598e9d5698a5","introduced","origin","en"
"alien-plants-belgium:taxon:d11182f346636877e383598e9d5698a5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d11182f346636877e383598e9d5698a5","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d1399c6a7d2f8460f9547010b9fb64bb","vagrant","origin","en"
"alien-plants-belgium:taxon:d1399c6a7d2f8460f9547010b9fb64bb","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d1399c6a7d2f8460f9547010b9fb64bb","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d165a2782a185f65a7968593d00e59f2","introduced","origin","en"
"alien-plants-belgium:taxon:d165a2782a185f65a7968593d00e59f2","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d165a2782a185f65a7968593d00e59f2","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d181eec67eefeaf8539bb89bd9004b14","vagrant","origin","en"
"alien-plants-belgium:taxon:d181eec67eefeaf8539bb89bd9004b14","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d181eec67eefeaf8539bb89bd9004b14","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d181eec67eefeaf8539bb89bd9004b14","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d181eec67eefeaf8539bb89bd9004b14","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d183b969e89e7e7866cb8219491fbb93","vagrant","origin","en"
"alien-plants-belgium:taxon:d183b969e89e7e7866cb8219491fbb93","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d183b969e89e7e7866cb8219491fbb93","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d183b969e89e7e7866cb8219491fbb93","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d183b969e89e7e7866cb8219491fbb93","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d1b7eadd450dbb1737a4b8909841cb14","vagrant","origin","en"
"alien-plants-belgium:taxon:d1b7eadd450dbb1737a4b8909841cb14","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d1b7eadd450dbb1737a4b8909841cb14","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d1d3e40999595be8fd149dd316989420","vagrant","origin","en"
"alien-plants-belgium:taxon:d1d3e40999595be8fd149dd316989420","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d1d3e40999595be8fd149dd316989420","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d1ecb91a1aa39f3c4ffaa8f7d4977a1e","introduced","origin","en"
"alien-plants-belgium:taxon:d1ecb91a1aa39f3c4ffaa8f7d4977a1e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d1ecb91a1aa39f3c4ffaa8f7d4977a1e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d1ecb91a1aa39f3c4ffaa8f7d4977a1e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d20955fe87534b393d123f09946d3023","vagrant","origin","en"
"alien-plants-belgium:taxon:d20955fe87534b393d123f09946d3023","hybrid origin","native range","en"
"alien-plants-belgium:taxon:d20cb66e9dcbd2618541fb5d077b37b1","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d20cb66e9dcbd2618541fb5d077b37b1","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d2160a70e9dbf79371ddf44d6bd41179","vagrant","origin","en"
"alien-plants-belgium:taxon:d2160a70e9dbf79371ddf44d6bd41179","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d2160a70e9dbf79371ddf44d6bd41179","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d2160a70e9dbf79371ddf44d6bd41179","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d241470cb377c5f37b9137e1427b2715","vagrant","origin","en"
"alien-plants-belgium:taxon:d241470cb377c5f37b9137e1427b2715","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d241470cb377c5f37b9137e1427b2715","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d25d83a4c4dae36fac1e08333b91ca28","vagrant","origin","en"
"alien-plants-belgium:taxon:d25d83a4c4dae36fac1e08333b91ca28","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d25d83a4c4dae36fac1e08333b91ca28","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d2a39eec7e24b0efcda875891a050172","vagrant","origin","en"
"alien-plants-belgium:taxon:d2a39eec7e24b0efcda875891a050172","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d2a39eec7e24b0efcda875891a050172","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:d2a39eec7e24b0efcda875891a050172","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d2b0ba4e9eac5a7c674b974314498083","vagrant","origin","en"
"alien-plants-belgium:taxon:d2b0ba4e9eac5a7c674b974314498083","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d2b0ba4e9eac5a7c674b974314498083","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","introduced","origin","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d2b0bd2ca106d1add638b491b89126d5","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d2df6e483148ab66c1c65755ceb1df89","introduced","origin","en"
"alien-plants-belgium:taxon:d2df6e483148ab66c1c65755ceb1df89","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d2df6e483148ab66c1c65755ceb1df89","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d2df6e483148ab66c1c65755ceb1df89","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:d2e7ef732588f9341427cb0c5b9381c9","vagrant","origin","en"
"alien-plants-belgium:taxon:d2e7ef732588f9341427cb0c5b9381c9","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d2e7ef732588f9341427cb0c5b9381c9","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d30759e0b1f0e7abaaaa1600b5656a6d","vagrant","origin","en"
"alien-plants-belgium:taxon:d30759e0b1f0e7abaaaa1600b5656a6d","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:d30759e0b1f0e7abaaaa1600b5656a6d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:d3214d477921429e3fc6b124d36981fe","vagrant","origin","en"
"alien-plants-belgium:taxon:d3214d477921429e3fc6b124d36981fe","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d3214d477921429e3fc6b124d36981fe","Asia","native range","en"
"alien-plants-belgium:taxon:d3214d477921429e3fc6b124d36981fe","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d36134da2e5a03b4ea917685da00ed40","vagrant","origin","en"
"alien-plants-belgium:taxon:d36134da2e5a03b4ea917685da00ed40","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:d36134da2e5a03b4ea917685da00ed40","cbd_2014_pathway:contaminant_timber","pathway","en"
"alien-plants-belgium:taxon:d385d24e9f67b3ea9966d7d45ab4e578","vagrant","origin","en"
"alien-plants-belgium:taxon:d385d24e9f67b3ea9966d7d45ab4e578","hybrid origin","native range","en"
"alien-plants-belgium:taxon:d398cc2ff1b6099069c082a088236786","introduced","origin","en"
"alien-plants-belgium:taxon:d398cc2ff1b6099069c082a088236786","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d398cc2ff1b6099069c082a088236786","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d3be1921c1372088513a3971412d084c","vagrant","origin","en"
"alien-plants-belgium:taxon:d3be1921c1372088513a3971412d084c","Asia","native range","en"
"alien-plants-belgium:taxon:d3be1921c1372088513a3971412d084c","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:d3ca125d18a5aacfd62976d57dc3fa04","vagrant","origin","en"
"alien-plants-belgium:taxon:d3ca125d18a5aacfd62976d57dc3fa04","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:d3ca125d18a5aacfd62976d57dc3fa04","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d3ca125d18a5aacfd62976d57dc3fa04","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:d3ca675d3a049f068f31feb08f1cf0e8","introduced","origin","en"
"alien-plants-belgium:taxon:d3ca675d3a049f068f31feb08f1cf0e8","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:d3ca675d3a049f068f31feb08f1cf0e8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d3d2da9ae62a2c268b89392cf4c0bb1e","vagrant","origin","en"
"alien-plants-belgium:taxon:d3d2da9ae62a2c268b89392cf4c0bb1e","hybrid origin","native range","en"
"alien-plants-belgium:taxon:d3fd6b0b45b204812dc024576675f37b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:d3fd6b0b45b204812dc024576675f37b","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:d41137ce9798bde0c06885338cbeeb47","introduced","origin","en"
"alien-plants-belgium:taxon:d41137ce9798bde0c06885338cbeeb47","Europe (WGSRPD:1)","native range","en"
