"id","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate"
963,"ISO_3166-2:BE","Belgium","BE","present","","1970/2014"
964,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887"
965,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1886/2008"
966,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
967,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2000"
968,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
969,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1896/2017"
970,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1981/2017"
971,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
972,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
973,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/1954"
974,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1816/1947"
975,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1911/2017"
976,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
977,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887/1892"
978,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1949"
979,"ISO_3166-2:BE","Belgium","BE","present","escape:food_bait","1951/2009"
980,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
981,"ISO_3166-2:BE","Belgium","BE","present","","2006/2017"
982,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","2014/2017"
983,"ISO_3166-2:BE","Belgium","BE","present","","2006/2017"
984,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
985,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2014/2015"
986,"ISO_3166-2:BE","Belgium","BE","present","","2003/2017"
987,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006"
988,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1998/2016"
989,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2002/2017"
990,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2017"
991,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015/2017"
992,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2016"
993,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
994,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1993"
995,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1939/2017"
996,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2017"
997,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005"
998,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2015"
999,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/2017"
1000,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
1001,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2017"
1002,"ISO_3166-2:BE","Belgium","BE","present","","1860/1863"
1003,"ISO_3166-2:BE","Belgium","BE","present","","1842/2005"
1004,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1998/2015"
1005,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2017"
1006,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2017"
1007,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2015"
1008,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2016"
1009,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1944/2011"
1010,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900/1913"
1011,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1943/2014"
1012,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1903/2017"
1013,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1858/1880"
1014,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2013"
1015,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_plants","1850/1949"
1016,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_plants","1901/1956"
1017,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1963/2017"
1018,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1920/2017"
1019,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1996/2016"
1020,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1957/2017"
1021,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","2003"
1022,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2000/2017"
1023,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1973/2017"
1024,"ISO_3166-2:BE","Belgium","BE","present","","2000"
1025,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
1026,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1986/2004"
1027,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1937/2016"
1028,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1850/2017"
1029,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1998"
1030,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2003"
1031,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997/2000"
1032,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1880/2017"
1033,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1554/2017"
1034,"ISO_3166-2:BE","Belgium","BE","present","stowaway","1950/2017"
1035,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2016"
1036,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995"
1037,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1038,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1838/2017"
1039,"ISO_3166-2:BE","Belgium","BE","present","","1878"
1040,"ISO_3166-2:BE","Belgium","BE","present","stowaway","2002/2017"
1041,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1858/2016"
1042,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1992/2014"
1043,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","2007/2017"
1044,"ISO_3166-2:BE","Belgium","BE","present","","1960"
1045,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1046,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1940/2015"
1047,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2003"
1048,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1999"
1049,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1946/2017"
1050,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1866/2015"
1051,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1864/1983"
1052,"ISO_3166-2:BE","Belgium","BE","present","","1950/2015"
1053,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906"
1054,"ISO_3166-2:BE","Belgium","BE","present","","1952/2000"
1055,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906"
1056,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2001"
1057,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1934"
1058,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1955"
1059,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1892"
1060,"ISO_3166-2:BE","Belgium","BE","present","","1916"
1061,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005"
1062,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1835/2005"
1063,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1813/2017"
1064,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1974/2016"
1065,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1892/2016"
1066,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1915/2001"
1067,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
1068,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1858"
1069,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1872/1888"
1070,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1955/2017"
1071,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1949"
1072,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1992/2017"
1073,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995/1998"
1074,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2004"
1075,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1903"
1076,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1854/2017"
1077,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1980/2016"
1078,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953"
1079,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1860/1998"
1080,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1860/2017"
1081,"ISO_3166-2:BE","Belgium","BE","present","","1850"
1082,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1909/1990"
1083,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1867/1956"
1084,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1891/1913"
1085,"ISO_3166-2:BE","Belgium","BE","present","","2011/2017"
1086,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1894/1946"
1087,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1874/2017"
1088,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1803/2017"
1089,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1913/1952"
1090,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1880/2016"
1091,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1859/1960"
1092,"ISO_3166-2:BE","Belgium","BE","present","","1856/1927"
1093,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1830/1952"
1094,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture | contaminant:on_animals","1852/2014"
1095,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1913"
1096,"ISO_3166-2:BE","Belgium","BE","present","","1872"
1097,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1809/1850"
1098,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
1099,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1861/1933"
1100,"ISO_3166-2:BE","Belgium","BE","present","","1854/1954"
1101,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1983/2007"
1102,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1861/2016"
1103,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1869/2014"
1104,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1882/2017"
1105,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1896"
1106,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1894/1940"
1107,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1902/1904"
1108,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947/1948"
1109,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1858/1940"
1110,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1891/2011"
1111,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage","1918/2016"
1112,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1885/1901"
1113,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1886/1955"
1114,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2015/2016"
1115,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1923/1995"
1116,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1854/2017"
1117,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1813/2017"
1118,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887/2003"
1119,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1822/1959"
1120,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1856/2017"
1121,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1911/2009"
1122,"ISO_3166-2:BE","Belgium","BE","present","","1949"
1123,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1834/2017"
1124,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1882"
1125,"ISO_3166-2:BE","Belgium","BE","present","","1859/2017"
1126,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1800/2017"
1127,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1949"
1128,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2012/2015"
1129,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1851/2017"
1130,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1948"
1131,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1800/2017"
1132,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1893/2016"
1133,"ISO_3166-2:BE","Belgium","BE","present","","1958"
1134,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1907"
1135,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1835/2017"
1136,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1954/1989"
1137,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","1881/1992"
1138,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1881/2009"
1139,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1855/2016"
1140,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1889/1981"
1141,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1902/2016"
1142,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1912/2017"
1143,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1869/2017"
1144,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1856/2017"
1145,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1901/1992"
1146,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1983"
1147,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1907/1960"
1148,"ISO_3166-2:BE","Belgium","BE","present","","1957"
1149,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1909"
1150,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:habitat_material","1803/2017"
1151,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1949"
1152,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1993/2016"
1153,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1993/2017"
1154,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995"
1155,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture | contaminant:seed","1961/2016"
1156,"ISO_3166-2:BE","Belgium","BE","present","","1862/1879"
1157,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1850/2012"
1158,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995"
1159,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1891/2011"
1160,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1904/1991"
1161,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1900/2016"
1162,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1883/1971"
1163,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1813/2016"
1164,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1813/2017"
1165,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1859/2016"
1166,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1877/1999"
1167,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1921/2014"
1168,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1994/2017"
1169,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage","2016/2017"
1170,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995/2013"
1171,"ISO_3166-2:BE","Belgium","BE","present","","2006"
1172,"ISO_3166-2:BE","Belgium","BE","present","","1920"
1173,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1876/1877"
1174,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1861/2017"
1175,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1835/1937"
1176,"ISO_3166-2:BE","Belgium","BE","present","","1965"
1177,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954/1955"
1178,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/1995"
1179,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1990/1995"
1180,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1977"
1181,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995"
1182,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage","2015/2017"
1183,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2016"
1184,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1907/2016"
1185,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1913/2016"
1186,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1955"
